,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-12-31,2214.08600,1976.94300,237.14280,10.34400,42.03700,195.10630,3.32400,219.07810,1.43400,217.64410,217.64410,217.64400,202.40030,195.10630,40.29100,40.42000,5.34000,5.32000
2019-09-30,2042.52000,1933.15800,109.36210,8.43500,8.43500,100.92700,-7.90700,93.02000,-11.37800,104.39800,104.39800,104.39800,111.24800,100.92700,40.28700,40.41100,2.56000,2.56000
2019-06-30,2008.72700,1620.41300,388.31400,7.53500,7.53500,380.77890,-8.43400,372.34500,39.47700,332.86800,332.86800,332.86800,388.20090,380.77890,40.27700,40.40400,8.17000,8.15000
2019-03-31,1965.83600,1537.00900,428.82700,6.65200,6.65200,422.17500,-7.63100,414.54400,59.99300,354.55100,354.55100,354.55100,428.07400,422.17500,40.30400,40.44500,8.70000,8.67000
2018-12-31,1786.93600,2481.85800,-694.92160,7.15300,7.15300,-702.07450,-7.98400,-710.05900,-320.50600,-389.55300,-389.55300,-389.55300,-697.60640,-702.07430,40.38800,40.58600,-9.54000,-9.48000
2018-09-30,1936.46300,1731.20100,205.26200,7.89000,7.89000,197.37190,-7.90100,189.47100,-8.91000,198.38100,198.38100,198.38100,204.49890,197.37190,40.35000,40.54200,4.87000,4.84000
2018-06-30,1892.93900,1817.81500,75.12400,6.63300,6.63300,68.49100,-7.72800,60.76300,-9.13200,69.89500,69.89500,69.89500,77.21800,68.49100,40.50400,40.71000,1.71000,1.70000
2018-03-31,1745.15700,1511.10000,234.05700,8.99600,8.99600,225.06100,-7.41800,217.64300,7.32500,210.31800,210.31800,210.31800,234.01100,225.06100,40.46900,40.68900,5.14000,5.11000
2017-12-31,1881.43800,1159.97700,721.46140,4.61500,4.61500,716.84630,-7.31400,709.53210,124.72400,584.80800,584.80800,584.80800,728.05630,716.84590,40.59500,40.84300,14.40000,14.41000
2017-09-30,1725.47100,2616.34000,-890.86910,5.93200,5.93200,-896.80100,-7.26600,-904.06700,-264.69300,-639.37400,-639.37400,-639.37400,-884.61900,-896.80100,40.63800,40.88300,-15.73000,-15.73000
2017-06-30,1530.61100,1240.10000,290.51090,6.91900,6.91900,283.59190,-8.05900,275.53300,29.85900,245.67400,245.67400,245.67400,294.32090,283.59190,40.62400,40.87400,5.98000,5.95000
2017-03-31,1484.77800,1128.94400,355.83390,8.45700,8.45700,347.37680,-8.96400,338.41300,46.77000,291.64300,291.64300,291.64300,359.12280,347.37680,40.52900,40.79600,7.12000,7.07000
2016-12-31,1613.96000,1183.50700,430.45310,5.82800,5.82800,424.62510,-9.03400,415.59100,42.01900,373.57200,373.57200,373.57190,435.63810,424.62510,41.32900,41.62800,9.01000,8.95000
2016-09-30,1510.45600,1174.27600,336.18010,6.40000,6.40000,329.78000,-8.89300,320.88700,25.49300,295.39400,295.39400,295.39400,343.80700,329.78000,41.10100,41.38600,7.11000,7.06000
2016-06-30,1427.88400,1225.39500,202.48900,7.11700,7.11700,195.37210,-9.07300,186.29900,30.60700,155.69200,155.69200,155.69200,207.14410,195.37210,41.65300,41.94900,3.70000,3.67000
2016-03-31,1242.04600,1047.86500,194.18100,7.88600,7.88600,186.29500,-9.22800,177.06700,5.38100,171.68600,171.68600,171.68600,198.65000,186.29500,42.12900,42.46300,4.03000,4.00000
2015-12-31,1518.61000,1083.04900,435.56100,5.94200,5.94200,429.61890,-9.18500,420.43400,63.15300,357.28100,357.28100,357.28100,441.74690,429.61900,43.41500,43.79500,8.29000,8.23000
2015-09-30,1332.11900,1234.78500,97.33400,5.92400,5.92400,91.41000,-8.99000,82.42000,-6.13300,88.55300,88.55300,88.55300,104.66700,91.41000,43.36100,43.72800,2.02000,2.00000
2015-06-30,1390.44800,1130.60600,259.84200,5.92500,5.92500,253.91700,-9.02600,244.89100,35.83400,209.05700,209.05700,209.05700,266.09900,253.91700,43.80400,44.19700,4.72000,4.68000
2015-03-31,1435.58800,1056.99000,378.59800,5.46300,5.46300,373.13500,-8.99000,364.14500,41.16700,322.97800,322.97800,322.97800,386.46900,373.13500,44.02800,44.44400,7.26000,7.19000
2014-12-31,1406.79100,1044.94900,361.84190,4.61900,4.61900,357.22330,-9.56300,347.65990,49.70400,297.95600,297.95600,340.12300,368.43030,357.22300,45.37700,45.80200,7.53000,7.44000
2014-09-30,1535.88000,1191.38900,344.49100,9.95800,9.95800,334.53300,-12.42400,322.10900,20.85600,301.25300,301.25300,274.91600,345.49000,334.53300,44.94100,45.35600,6.05000,6.00000
2014-06-30,1452.46000,1077.79800,374.66190,3.89900,3.89900,370.76280,-8.97800,361.78500,63.86000,297.92500,297.92500,290.18400,384.27280,370.76280,45.44100,45.86400,6.32000,6.26000
2014-03-31,1283.81600,916.04900,367.76700,4.94500,4.94500,362.82200,-7.56800,355.25400,53.23200,302.02200,302.02200,293.93300,376.40800,362.82200,46.47900,46.91300,6.26000,6.21000
2013-12-31,1517.12200,1049.19200,467.93020,8.17400,8.17400,459.75620,-7.63800,452.11800,85.37000,366.74810,366.74810,364.63800,475.95020,459.75620,48.61900,49.05600,7.66000,7.57000
2013-09-30,1401.49800,1078.54900,322.94900,4.75800,4.75800,318.19090,-7.63700,310.55400,72.02700,238.52700,238.52700,234.75900,332.97790,318.19090,47.92500,48.32800,4.85000,4.81000
2013-06-30,1354.54300,1008.55800,345.98490,6.16800,6.16800,339.81690,-17.36200,322.45500,46.81300,275.64200,275.64200,275.64200,356.73090,339.81690,48.76200,49.14700,5.60000,5.56000
2013-03-31,1367.67300,878.63600,489.03700,5.71700,5.71700,483.32000,-13.48100,469.83900,85.49600,384.34300,384.34300,384.34300,501.94000,483.32000,50.42300,50.82200,7.56000,7.50000
2012-12-31,1272.65000,1213.32900,59.32100,7.29300,7.29300,52.02780,-13.93000,38.09810,-20.67900,58.77700,58.77700,58.77700,68.09080,52.02800,51.89400,52.06700,1.21000,1.21000
2012-09-30,1218.98100,880.49800,338.48300,5.94700,5.94700,332.53590,-13.33100,319.20500,68.28300,250.92200,250.92200,250.92200,347.37800,332.53590,51.44400,51.66700,4.84000,4.82000
2012-06-30,1182.05500,923.33400,258.72110,6.07500,6.07500,252.64610,-13.24400,239.40200,24.85100,214.55100,214.55100,214.55100,268.85810,252.64610,51.85500,52.02600,4.10000,4.08000
2012-03-31,1249.12400,888.46400,360.66000,4.66100,4.66100,355.99900,-13.17800,342.82100,38.11700,304.70400,304.70400,304.70400,370.77800,355.99900,53.04700,53.17100,5.70000,5.68000
2011-12-31,1285.93100,1310.76200,-24.83110,4.53900,4.53900,-29.37000,-13.12000,-42.49000,-83.53200,41.04200,41.04200,41.04200,-15.86900,-29.36990,53.79200,53.91600,0.74000,0.75000
2011-09-30,1024.79400,998.11700,26.67690,4.20400,4.20400,22.47290,-13.08500,9.38800,-53.66600,63.05400,63.05400,63.05400,31.29890,22.47290,53.82200,53.88900,1.16000,1.16000
2011-06-30,1176.79100,1019.06000,157.73100,3.79000,3.79000,153.94100,-13.11600,140.82500,9.51300,131.31200,131.31200,131.31200,166.77100,153.94100,53.94900,54.10800,2.42000,2.41000
2011-03-31,1206.44500,1531.18900,-324.74400,3.92800,3.92800,-328.67200,-12.99800,-341.67000,-25.77600,-315.89400,-315.89400,-315.89400,-315.90800,-328.67200,54.05600,54.24200,-5.81000,-5.81000
2010-12-31,1258.37400,1006.57800,251.79630,2.53500,2.53500,249.26100,-13.03400,236.22700,-66.30600,302.53300,302.53300,302.53300,259.17800,249.26110,56.63000,56.78600,5.29000,5.27000
2010-09-30,1178.09000,956.59700,221.49300,3.91700,3.91700,217.57600,-13.13800,204.43800,30.23800,174.20000,174.20000,174.20000,232.43800,217.57600,55.52600,55.66200,3.12000,3.11000
2010-06-30,1099.43100,922.18800,177.24300,3.88700,3.88700,173.35600,-13.01600,160.34000,3.66700,156.67300,156.67300,156.67300,183.82100,173.35600,57.69100,57.80800,2.70000,2.70000
2010-03-31,1169.91200,1158.46200,11.45000,4.57500,4.57500,6.87500,-16.64200,-9.76700,12.88500,-22.65200,-22.65200,-22.65200,17.80200,6.87500,58.92700,59.11200,-0.38000,-0.38000
2009-12-31,1181.45600,939.29410,242.16200,5.02700,5.02680,237.13510,-17.44700,219.68800,22.46100,197.22700,197.22700,197.22700,256.56410,237.13510,60.66100,60.84700,3.29000,3.28000
2009-09-30,1156.50800,861.00810,295.50000,4.43300,4.43290,291.06700,-17.37600,273.69100,45.07300,228.61800,228.61800,228.61800,297.02700,291.06700,60.49500,60.72000,3.76000,3.75000
2009-06-30,1171.31900,836.96900,334.35000,4.36700,4.36700,329.98300,-17.11600,312.86700,40.27900,272.58800,272.58800,272.58800,334.42200,329.98300,61.11800,61.26500,4.44000,4.43000
2009-03-31,989.29500,832.29800,156.99690,3.78000,3.78000,153.21700,-20.14200,133.07500,24.51900,108.55600,108.55600,108.55600,155.75300,153.21700,61.29400,61.43200,1.77000,1.76000
