Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,1.7399,0.2635,0.3578,57.0817,14.0461,14.0461,14.1496,12.4517,0.1553,1.0039,1.1805,76.2403,4.0312,31.0927,1.9342,2.9689,13.8591,0.3631,0.2673
2022-09-30,1.6917,0.2689,0.3678,55.6907,10.5542,10.5542,9.9109,8.589,0.1576,1.2063,1.3766,65.3782,2.8008,28.5144,1.3536,2.0476,13.3686,0.158,0.0857
2022-06-30,1.5755,0.2768,0.3827,54.6708,8.4909,8.4909,11.4603,8.9319,0.1433,1.4573,1.211,74.3195,2.6691,35.582,1.2798,1.9304,13.2606,-0.8081,-0.8835
2022-03-31,1.6349,0.2787,0.3863,55.5898,5.0077,5.0077,3.9034,4.768,0.1323,1.6366,1.3763,65.3929,1.3054,17.5488,0.631,0.9416,13.2595,0.5832,0.5077
2021-12-31,1.5756,0.281,0.3907,57.7275,11.8394,11.8394,12.4087,10.2239,0.1463,2.0158,1.3072,68.8484,3.0786,49.1313,1.4954,2.2136,13.4232,0.3472,0.2555
2021-09-30,1.6714,0.2785,0.386,58.2268,10.1026,10.1026,9.4044,7.4781,0.1363,2.2249,1.5353,58.6196,2.0279,26.569,1.0193,1.4632,13.4845,0.4101,0.3246
2021-06-30,1.5649,0.2807,0.3903,58.1677,7.3104,7.3104,6.3806,5.2887,0.1344,2.3187,1.5258,58.9841,1.4283,22.8361,0.7107,1.0273,13.3978,0.7716,0.7075
2021-03-31,1.6174,0.2756,0.3804,57.2971,2.5875,2.5875,-3.5182,-2.8946,0.1233,,1.4157,63.5713,-0.7021,-9.1149,-0.357,-0.5086,13.5296,0.551,0.4907
2020-12-31,1.5137,0.273,0.4682,58.6455,8.0239,8.0239,3.2063,2.5192,0.1304,2.4053,1.2681,70.9709,0.6779,5.0725,0.3284,0.4929,13.8648,0.3723,0.2758
2020-09-30,2.0235,0.2732,0.3758,57.793,10.991,10.991,9.805,12.7746,0.1309,,1.5095,59.6205,3.188,13.566,1.6723,2.3172,13.85,0.3433,0.2718
2020-06-30,1.8801,0.2781,0.3853,57.0377,8.331,8.331,7.926,5.6338,0.1243,,1.4394,62.5269,1.3709,6.3361,0.7001,0.9896,13.4589,0.2979,0.2315
2020-03-31,1.9347,0.2806,0.3901,58.0461,3.9479,3.9479,2.8357,2.0441,0.1159,,1.4783,60.8808,0.4646,2.3106,0.2369,0.3342,13.265,0.8123,0.7472
2019-12-31,2.079,0.2675,0.3652,59.5398,14.7835,14.7835,14.4028,13.9393,0.1367,,1.3733,65.5352,3.6525,15.4822,1.9055,2.6754,13.7261,0.2652,0.192
2019-09-30,2.2401,0.2666,0.3635,59.8712,12.2231,12.2231,10.4227,8.7636,0.1294,,1.7822,50.5004,2.139,8.9589,1.1344,1.5687,13.6141,0.5428,0.4593
2019-06-30,2.1281,0.2451,0.3899,57.7596,7.4739,7.4739,7.0567,4.1905,0.1238,,1.672,53.8286,1.0063,4.4113,0.5189,0.7597,13.3271,0.2591,0.1801
2019-03-31,2.8941,0.2695,0.3689,58.1312,4.2628,4.2628,4.4424,3.1047,0.1096,,1.5521,57.9874,0.6411,1.9099,0.3403,0.4683,13.7818,0.4519,0.3728
2018-12-31,2.4867,0.2706,0.4435,60.1947,16.6639,16.6638,15.9526,16.2744,0.1261,,1.5651,57.5055,3.9849,12.0434,2.0527,2.9067,13.9238,0.5789,0.4794
2018-09-30,2.4652,0.2778,0.4598,60.2645,13.5701,13.5701,12.8835,18.9693,0.1296,,1.8198,49.455,4.812,15.5244,2.4593,3.4754,13.477,0.5943,0.5037
2018-06-30,2.2696,0.2881,0.4839,58.2095,13.2713,13.2713,12.5322,9.6753,0.132,,1.7148,52.4857,2.6371,9.6906,1.2773,1.8772,12.6437,0.5047,0.3959
2018-03-31,2.1425,0.2925,0.4941,57.1218,5.1265,5.1265,3.8241,3.1775,0.1192,,1.5923,56.5223,0.7954,3.114,0.3789,0.5628,12.3917,0.7518,0.6348
2017-12-31,2.4074,0.3134,0.4564,60.6051,16.3534,16.3534,16.1517,-11.9484,0.126,,1.4548,61.8637,-3.1639,-10.1675,-1.506,-2.1724,12.8068,0.5427,0.4042
2017-09-30,2.7019,0.2928,0.414,61.4088,18.3575,18.3575,17.952,13.1738,0.1291,,1.7366,51.8262,3.2124,8.5904,1.7005,2.2718,13.6747,0.5428,0.4546
2017-06-30,2.4779,0.2957,0.4198,61.2652,19.7265,19.7265,18.7333,13.7367,0.1342,,1.7443,51.5975,3.5351,9.538,1.8436,2.4899,13.3672,0.7834,0.6994
2017-03-31,2.5236,0.2984,0.4253,61.1466,12.801,12.801,11.5152,8.9107,0.1267,,1.8199,49.4521,2.168,6.0008,1.1289,1.5211,13.12,1.4088,1.326
2016-12-31,2.2881,0.3007,0.43,61.901,20.7275,20.7275,19.6377,13.6331,0.1435,,1.3145,68.4678,3.8065,10.7906,1.9562,2.662,13.0215,0.8861,0.7562
2016-09-30,2.2735,0.3089,0.447,62.2034,19.4507,19.4507,18.4082,13.4132,0.1405,,1.7055,52.769,3.6124,10.7021,1.8851,2.4965,12.5559,0.6408,0.5197
2016-06-30,2.1835,0.3132,0.456,61.934,16.6871,16.6871,15.7373,11.4632,0.1348,,1.6277,55.2911,2.9939,8.72,1.5448,2.0562,12.2158,0.9354,0.7594
2016-03-31,2.1608,0.3149,0.4596,62.9292,13.544,13.544,11.522,8.325,0.1231,,1.4006,64.26,1.9706,5.6205,1.0249,1.3501,12.0065,0.4428,0.3162
2015-12-31,1.6163,0.2636,0.4235,63.8376,21.1504,21.1504,19.7484,14.9894,0.1533,,1.6903,53.2457,4.3241,12.686,2.2979,3.1842,11.9125,0.2596,0.131
2015-09-30,1.6705,0.2713,0.4401,63.8635,20.6631,20.6631,19.9904,15.8337,0.1468,,2.1621,41.6266,4.4647,14.0452,2.3243,3.2534,11.5075,0.7777,0.5908
2015-06-30,1.5472,0.2796,0.4587,63.9421,19.8904,19.8904,18.4913,12.9275,0.1476,,2.2931,39.2489,3.7195,12.9317,1.9076,2.6795,11.0536,0.6853,0.5811
2015-03-31,1.752,0.2631,0.422,61.5795,12.3478,12.3478,10.8675,7.5136,0.1232,,2.1028,42.7993,1.737,5.059,0.9254,1.28,11.4341,0.5295,0.4227
2014-12-31,1.8571,0.2152,0.2742,61.2836,-63.7073,-63.7073,-63.0356,-69.862,0.133,,1.8394,48.9297,-15.6451,-41.0409,-9.2931,-12.278,11.8191,0.6169,0.5052
2014-09-30,2.1141,0.1789,0.2179,63.487,15.3122,15.3122,14.7082,9.2015,0.1177,,1.8248,49.3206,1.6736,4.7351,1.0827,1.3741,14.1301,-0.0984,-0.2014
2014-06-30,2.2229,0.1695,0.204,60.854,9.4266,9.4266,23.9528,17.9829,0.1213,,2.1924,41.0508,3.3442,9.0812,2.1811,2.7775,13.919,0.8995,0.8082
2014-03-31,2.6826,0.1761,0.2138,61.5418,-0.5299,-0.5299,12.6485,9.4522,0.1203,,1.957,45.9884,1.7529,5.2094,1.1374,1.4442,13.3281,0.251,0.1353
2013-12-31,2.5697,0.1204,0.1368,63.0967,15.3424,15.3424,14.5415,11.919,0.1233,,2.2023,40.8661,2.0788,4.8381,1.4701,1.8286,14.746,0.7692,0.6782
2013-09-30,2.6277,0.1202,0.1367,62.9639,12.2301,12.2301,11.5975,8.3586,0.1163,,2.1584,41.6979,1.3554,3.158,0.9718,1.1924,14.4901,0.3444,0.2656
2013-06-30,2.5682,0.1231,0.1404,62.6141,12.0361,12.0361,10.9412,8.5079,0.1149,,2.2603,39.8184,1.3755,3.3341,0.9777,1.2061,14.0775,0.5615,0.4199
2013-03-31,2.4865,0.124,0.1416,63.3308,8.2137,8.2137,7.2602,8.5914,0.1077,,1.9887,45.2549,1.2896,3.1736,0.9257,1.1296,13.8117,-0.0174,-0.1568
2012-12-31,2.5321,0.1249,0.1428,64.2532,11.4744,11.4744,12.2633,8.3889,0.116,,2.6022,34.5863,1.3672,3.4023,0.9733,1.1964,13.7677,0.2823,0.1111
2012-09-30,2.625,0.1237,0.1411,60.2522,3.8272,3.8272,3.4696,1.5023,0.1123,,2.8163,31.9569,0.2373,0.5649,0.1687,0.2079,13.7385,0.3384,0.1679
2012-06-30,2.9105,0.1217,0.1386,62.1997,8.0741,8.0741,8.3349,5.3734,0.1069,,2.6399,34.0921,0.8004,1.8749,0.5743,0.703,13.702,0.3995,0.2341
2012-03-31,3.1093,0.1223,0.1393,61.414,4.6199,4.6199,2.2567,1.5787,0.1038,,2.2894,39.3112,0.2272,0.5375,0.1639,0.1995,13.5549,0.1917,0.038
2011-12-31,3.027,0.1235,0.1409,62.3641,11.8815,11.8814,10.9273,8.577,0.1123,,1.941,46.3672,1.3562,3.1644,0.9631,1.1887,13.4683,0.4376,0.2958
2011-09-30,3.0231,0.1259,0.144,64.3522,12.3916,12.3916,10.9486,7.5659,0.1139,,2.4905,36.1369,1.206,2.9056,0.862,1.0542,13.1973,0.3638,0.2259
2011-06-30,2.9985,0.1255,0.1435,64.4478,15.2533,15.2533,14.0318,10.3129,0.1144,,2.296,39.1982,1.6593,3.9871,1.1796,1.4511,13.0735,0.5844,0.4706
2011-03-31,3.0664,0.1265,0.1448,66.8007,16.103,16.103,15.5164,11.7782,0.1136,,2.3388,38.481,1.88,4.588,1.3376,1.6421,12.9064,0.4367,0.3383
2010-12-31,2.1837,,,66.5606,19.0604,19.0604,19.4697,15.9861,0.1405,,1.9945,45.1236,2.8766,7.4285,2.2451,2.8766,12.5791,0.6826,0.5957
2010-09-30,2.3105,,,66.9481,19.314,19.314,19.3342,13.2894,0.1283,,2.1361,42.133,2.1266,5.3528,1.7024,2.1266,12.1213,0.25,0.1473
2010-06-30,2.3745,,,67.4576,18.9081,18.9081,19.3236,13.3406,0.1263,,2.4986,36.0207,2.1119,5.3491,1.6831,2.1119,11.8319,0.41,0.3262
2010-03-31,2.3877,,,67.0621,17.5618,17.5618,17.7217,17.8733,0.1189,,2.2649,39.7363,2.6891,6.7186,2.1437,2.6891,11.6617,0.165,0.0945
2009-12-31,2.0926,,,67.0501,0.6216,0.6216,0.4194,2.4328,0.124,,2.0527,43.8457,0.3628,0.9819,0.2784,0.3628,11.2157,0.4938,0.4175
2009-09-30,2.4498,,,65.9395,15.5302,15.5302,15.7405,10.1693,0.1111,,2.2075,40.771,1.4064,3.6701,1.13,1.4064,11.3401,0.4104,0.3491
2009-06-30,2.444,,,64.3955,12.1687,12.1687,12.3306,1.8781,0.1088,,1.8325,49.1143,0.2539,0.6903,0.2044,0.2539,11.1288,0.2741,0.1903
2009-03-31,2.7662,,,65.7293,10.6255,10.6255,10.66,-0.5836,0.1081,,2.1112,42.6288,-0.0765,-0.2077,-0.0631,-0.0765,11.156,0.3125,0.2472
