Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-09-30,1.2621,0.9266,12.9342,29.2719,10.5737,10.5737,7.0271,3.5733,0.1738,19.5194,1.1827,76.0996,23.4564,-2.5337,0.971,1.7211,7.7924,7.871,6.2667
2022-06-30,1.4126,0.9212,11.9488,31.0914,14.7848,14.7848,11.9192,7.6812,0.1711,18.4145,1.1108,81.0227,36.7164,-4.4268,1.6644,2.8924,8.407,2.0136,1.5849
2022-03-31,1.2926,0.8951,8.7136,28.3588,12.0071,12.0071,9.3248,5.754,0.1649,18.7383,1.1262,79.9122,20.2016,-3.2938,1.2039,2.1195,10.6924,3.2058,2.0939
2021-12-31,1.3207,0.9031,9.5158,30.019,13.2275,13.2275,10.6978,6.368,0.1719,19.1777,1.2213,73.6916,26.6445,-3.9669,1.4568,2.5807,9.6223,4.8067,3.2217
2021-09-30,1.6248,0.8685,6.7289,31.6416,16.1615,16.1615,13.4246,8.8402,0.1666,17.6044,1.1795,76.3013,24.0733,-5.5469,1.8133,3.1662,12.8786,5.2697,3.9548
2021-06-30,1.6674,0.8574,6.1406,32.6155,16.8172,16.8172,14.8239,10.0744,0.1638,17.0347,1.1434,78.7109,23.9968,-6.2203,1.9709,3.421,13.8492,6.13,4.884
2021-03-31,1.6705,0.8604,6.2782,31.2649,15.6951,15.6951,13.3601,8.4185,0.1598,16.6635,1.0827,83.1221,20.342,-5.1981,1.6521,2.8407,13.3848,1.3553,0.226
2020-12-31,1.2716,0.8348,5.1609,29.203,13.1369,13.1369,11.268,5.9812,0.171,18.4267,1.1913,75.5489,16.2121,-4.6024,1.4951,2.6782,14.2519,4.0844,1.9496
2020-09-30,1.3723,0.8177,4.58,32.5693,14.9678,14.9678,9.6897,5.4265,0.1715,18.5567,1.2042,74.7381,12.4072,-4.157,1.2761,2.2614,15.4098,3.9019,2.7264
2020-06-30,1.3521,0.7718,4.1997,31.091,14.2334,14.2334,11.7391,7.0001,0.1492,20.2709,1.1857,75.9014,10.9208,-5.5769,1.3202,2.4918,19.1322,5.3128,4.5038
2020-03-31,1.812,0.7983,4.0258,30.4722,16.3794,16.3794,13.004,8.4327,0.1615,20.6453,1.1986,75.0899,13.0272,-5.8353,1.5794,2.6279,17.5144,2.84,1.8673
2019-12-31,1.5557,0.7748,3.4961,30.9792,15.9591,15.9591,13.1796,8.448,0.1674,20.4252,1.2575,71.5715,12.9496,-6.5232,1.7349,2.9168,18.4297,4.2739,2.5788
2019-09-30,1.8121,0.7613,3.2381,31.4353,13.0278,13.0278,9.4276,4.9334,0.1664,20.1861,1.2143,74.118,8.2997,-4.771,1.1949,1.9809,18.7657,4.6958,5.7653
2019-06-30,1.1198,0.559,2.1138,31.1306,16.2481,16.2481,11.3872,9.6229,0.1426,20.2208,1.1141,80.7832,5.8393,-9.033,1.2431,2.5753,25.798,3.6564,25.616
2019-03-31,1.1208,0.5861,2.5604,28.3684,12.4132,12.4132,7.8716,5.4423,0.1213,18.8508,1.1036,81.5529,3.8951,-5.6228,0.7042,1.6122,24.5599,0.8472,-0.2618
2018-12-31,1.7223,0.6765,2.5847,28.1468,13.7501,13.7501,9.1848,-5.3089,0.1476,18.8774,1.1769,76.4701,5.3057,-6.7935,1.0851,1.7164,23.4898,2.0144,0.569
2018-09-30,1.8392,0.6769,2.5376,27.5191,10.1512,10.1512,5.8693,-4.8044,0.1471,22.6534,1.2616,71.3365,2.8559,-4.1527,0.5944,0.9228,24.275,2.9536,1.5981
2018-06-30,1.8992,0.6458,2.2174,28.3297,15.1783,15.1783,11.1015,9.2581,0.1485,18.3545,1.2351,72.8694,5.2765,-10.3136,1.2175,1.8691,26.2528,3.3166,2.4383
2018-03-31,2.9427,0.6599,1.9791,28.562,14.4129,14.4129,10.5899,6.2709,0.1504,16.2127,1.2579,71.5455,4.8308,-11.7274,1.2196,1.6428,26.7959,1.9938,0.8174
2017-12-31,2.8592,0.6521,1.9108,30.1781,5.406,5.406,1.6838,10.9099,0.1466,10.6804,1.2854,70.0168,4.0338,-10.7229,1.0387,1.4034,26.7785,1.8056,0.9
2017-09-30,1.4031,0.6419,1.831,29.4192,14.296,14.296,10.4657,-7.7566,0.1454,12.6382,1.0277,87.5711,4.0015,-3.3714,1.0458,1.4328,26.2595,2.9601,1.3119
2017-06-30,1.4509,0.6283,1.7248,29.8116,14.492,14.492,10.6713,4.7048,0.1396,9.5064,1.0003,89.9723,3.5309,-3.0612,0.9624,1.3125,27.5727,0.8022,-0.0324
