Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2018-12-31,0.6937,0.5639,1.4111,56.1458,11.7708,11.7708,7.2569,7.4306,0.0626,2.3047,3.3488,26.875,1.7509,1.7509,0.4653,0.7636,23.7765,1.2309,-1.2662
2018-09-30,0.7824,0.5604,1.3564,63.6811,22.8346,22.8346,18.5039,16.1089,0.068,2.0966,3.5607,25.2756,4.0362,4.0362,1.0951,1.7743,23.6996,2.0611,0.4497
2018-06-30,0.7315,0.5679,1.4463,60.6095,16.93,16.93,12.0015,9.9699,0.0601,2.0489,3.2896,27.3589,2.2747,2.2747,0.599,0.9829,22.8926,1.075,-0.8706
2018-03-31,0.6749,0.5568,1.3843,55.4388,16.2657,16.2657,11.8604,9.8611,0.0684,2.6728,3.3998,26.4724,2.5171,2.5171,0.6743,1.1157,22.7283,1.7426,0.053
2017-12-31,0.7273,0.559,1.3785,57.2246,15.7725,15.7725,11.0157,6.7954,0.065,1.9607,3.5082,25.6545,1.6587,1.6587,0.4416,0.7315,22.5597,1.4912,-0.4499
2017-09-30,0.8678,0.5602,1.3456,64.2691,27.3119,27.3119,23.1024,16.3076,0.071,1.7481,3.7357,24.0921,4.3009,4.3009,1.1585,1.8914,22.529,2.112,0.5757
2017-06-30,0.7469,0.5589,1.3828,60.6427,17.6182,17.6182,12.4386,8.5822,0.0632,1.9205,3.4831,25.839,2.0408,2.0408,0.5423,0.9003,21.9062,1.1277,-0.2967
2017-03-31,0.7101,0.553,1.3601,55.9063,16.7006,16.7006,12.0842,8.1127,0.0714,2.5025,3.7709,23.8671,2.159,2.159,0.5789,0.965,21.8017,1.4106,-0.0609
2016-12-31,0.8753,0.5629,1.3467,55.7404,17.5865,17.5865,12.0455,8.1259,0.0679,2.0479,3.6015,24.9899,2.0606,2.0606,0.5518,0.9006,21.7281,1.2365,-0.7496
2016-09-30,0.8906,0.5495,1.3176,63.3742,27.2044,27.2044,22.9004,15.0583,0.0754,1.8108,4.0307,22.3286,4.1663,4.1663,1.1353,1.8769,21.6318,1.9626,0.4453
2016-06-30,0.7712,0.5504,1.3325,61.8229,17.2643,17.2643,12.0484,7.8723,0.0633,1.8117,3.6253,24.8258,1.8387,1.8387,0.4983,0.8266,21.0711,1.2207,-0.1774
2016-03-31,0.857,0.552,1.3108,57.3558,17.6703,17.6703,13.3451,8.7045,0.071,2.2733,3.8008,23.679,2.2612,2.2612,0.6176,1.0131,21.0091,1.5763,0.2008
2015-12-31,0.6826,0.5391,1.3114,56.7952,16.6519,16.6519,12.0609,7.8833,0.0681,1.878,3.6507,24.6527,1.9672,1.9672,0.5372,0.9067,20.887,1.083,-1.8667
2015-09-30,1.0841,0.5462,1.253,62.4653,27.0847,27.0847,22.9376,14.699,0.0763,1.6885,3.9142,22.9933,4.0443,4.0443,1.1214,1.8354,20.7875,1.9272,0.5358
2015-06-30,0.8619,0.5367,1.2712,58.6688,16.812,16.812,12.1986,7.8298,0.0675,1.9514,3.7194,24.1976,1.9177,1.9177,0.5284,0.8885,20.2562,1.028,-0.3621
2015-03-31,0.81,0.5296,1.2458,51.6392,11.844,11.844,7.9551,5.1335,0.0803,2.8355,3.5828,25.1203,1.4887,1.4887,0.4123,0.7003,20.161,1.9421,0.4233
2014-12-31,0.8277,0.5296,1.2509,49.8188,13.3595,13.3595,9.7027,6.7041,0.0792,2.4609,3.5434,25.3995,1.9222,1.9222,0.5313,0.9042,20.1974,1.3172,-0.4853
2014-09-30,0.921,0.5311,1.2267,58.631,23.196,23.196,19.6721,12.8434,0.0812,1.8718,3.775,23.841,3.6297,3.6297,1.0423,1.702,20.0914,1.8935,0.4786
2014-06-30,1.0209,0.5423,1.2638,53.0793,14.7931,14.7931,11.1513,7.2684,0.0773,2.5133,3.6152,24.8951,1.9672,1.9672,0.5621,0.9005,19.641,0.8789,-0.6049
2014-03-31,0.9024,0.5348,1.257,46.9095,15.4247,15.4247,12.3959,8.1565,0.0936,3.8976,3.6184,24.8731,2.6799,2.6799,0.7638,1.2467,19.45,1.1859,-0.4602
2013-12-31,0.8806,0.5328,1.2493,49.6893,11.9225,11.9225,8.179,5.4949,0.0805,2.383,3.6697,24.5254,1.5686,1.5686,0.4425,0.7328,19.2098,1.1875,-0.6542
2013-09-30,1.0992,0.5334,1.2042,58.179,23.566,23.566,19.7744,12.9238,0.0852,1.9522,3.5868,25.0922,3.8205,3.8205,1.1011,1.7826,19.1857,1.8598,0.1442
2013-06-30,1.045,0.5377,1.2314,53.1706,15.5971,15.5971,11.468,7.6333,0.0799,2.4403,3.5865,25.0944,2.1167,2.1167,0.6101,0.9786,18.7016,0.8474,-0.8251
2013-03-31,1.0705,0.5376,1.2096,50.6682,16.3366,16.3366,12.7569,8.501,0.0881,3.0663,3.5261,25.5238,2.584,2.584,0.7489,1.195,18.5043,1.3095,-0.2241
2012-12-31,0.8938,0.5334,1.24,51.7542,12.4022,12.4022,8.2426,5.4944,0.0819,2.2981,3.5529,25.3315,1.5803,1.5803,0.4503,0.7374,18.1861,0.8872,-0.6789
2012-09-30,1.0665,0.5331,1.2734,60.9513,26.4443,26.4443,22.0601,14.6129,0.0877,1.8905,3.8666,23.2762,4.4988,4.4988,1.282,2.1004,18.15,1.4442,0.0094
2012-06-30,0.6683,0.5038,1.2246,58.2323,17.8351,17.8351,12.5239,8.0478,0.0763,2.008,3.5252,25.5307,2.1354,2.1354,0.6139,1.0595,17.5944,0.7946,-0.4478
2012-03-31,0.6858,0.5018,1.2002,49.9926,14.7459,14.7459,10.0573,7.1329,0.0875,2.7178,3.5899,25.0702,2.1524,2.1524,0.6239,1.0724,17.5335,0.9785,-0.0404
2011-12-31,0.8311,0.5106,1.194,49.4265,13.3936,13.3935,8.5351,5.4707,0.0871,2.101,3.4104,26.3902,1.6592,1.6592,0.4771,0.8121,17.4354,0.9936,-0.2466
2011-09-30,1.0785,0.5254,1.1671,56.0491,23.0081,23.0081,18.7738,11.7834,0.0992,2.0469,3.7648,23.9056,4.0124,3.963,1.1854,1.8808,17.6025,1.6454,0.6567
2011-06-30,0.9394,0.5262,1.1959,52.4506,14.742,14.742,9.9746,6.4679,0.0871,2.3916,3.5879,25.084,1.9269,1.9026,0.5666,0.9014,17.2112,0.953,-0.2442
2011-03-31,1.0118,0.5279,1.1887,47.3376,15.1485,15.1485,11.2006,7.19,0.1025,3.3542,3.6797,24.4583,2.4869,2.4554,0.7408,1.1593,17.115,1.3616,0.2459
2010-12-31,1.0773,0.5308,1.195,48.5032,12.5586,12.5586,8.1098,5.2815,0.0937,2.3571,3.5728,25.1906,1.6887,1.667,0.4984,0.7822,16.9768,0.7835,-0.4287
2010-09-30,1.15,0.5348,1.2086,54.8765,21.6309,21.6309,18.2095,11.8399,0.0999,2.0046,3.7343,24.101,4.1086,4.0527,1.1881,1.8853,16.7585,1.3202,0.0403
2010-06-30,0.9652,0.5287,1.2118,51.5655,14.0961,14.0961,9.2077,6.0108,0.0903,2.407,3.4836,25.8352,1.8348,1.8091,0.5305,0.8526,16.3106,0.7835,-0.2705
2010-03-31,0.8494,0.5131,1.1893,43.8182,14.3783,14.3783,10.3025,5.9149,0.1108,3.4863,3.753,23.9808,2.2749,2.2429,0.6605,1.092,16.247,1.1999,0.153
2009-12-31,0.9633,0.5164,1.2035,9.9439,13.4928,13.4929,9.9912,6.4101,0.1035,4.1642,3.5857,25.0996,2.3458,2.3125,0.6751,1.1184,16.1488,0.6239,-0.3994
2009-09-30,1.0018,0.5213,1.182,54.2611,20.0966,20.0966,15.4415,9.495,0.0923,1.9077,3.6418,24.7134,3.0842,3.0399,0.8843,1.4552,15.9916,1.096,0.3051
2009-06-30,1.0029,0.5288,1.2376,53.0041,13.857,13.857,8.6757,5.7561,0.0807,2.1755,2.7946,32.2045,1.6549,1.6307,0.4685,0.7684,15.7526,0.6825,-0.3438
2009-03-31,0.9145,0.5173,1.197,77.8475,13.7559,13.7559,9.7547,6.4183,0.1094,1.3246,3.4268,26.2633,2.4942,2.4576,0.7139,1.1863,15.7144,1.7821,0.7341
