Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,0.9153,0.3528,0.6302,58.8142,18.0929,18.0929,13.0669,11.0656,0.0503,,2.2567,39.8804,1.1471,-2.4769,0.577,0.7424,85.6775,2.5719,2.0201
2022-09-30,0.9607,0.3495,0.6072,59.2517,16.9089,16.9089,11.8861,12.7093,0.052,,2.2894,39.3113,1.3123,-2.8708,0.6831,0.8536,84.6181,1.2642,0.7467
2022-06-30,0.8721,0.3122,0.5269,57.8107,-23.2302,-23.2302,-27.4492,-29.5058,0.0516,,2.3059,39.0308,-2.7738,6.7913,-1.5055,-1.9078,86.5476,2.0774,1.4651
2022-03-31,1.0586,0.3158,0.486,55.6102,17.4352,17.4352,13.1884,11.3499,0.0475,,2.2162,40.6105,0.983,-2.335,0.5494,0.6725,90.2336,2.2296,1.6771
2021-12-31,1.0556,0.3062,0.463,55.8794,14.6299,14.6298,10.7804,9.5011,0.0485,,2.3186,38.8163,0.8395,-2.0532,0.4796,0.5825,90.8496,2.5374,2.0571
2021-09-30,1.1506,0.289,0.4302,57.1286,18.1663,18.1663,14.7215,13.4737,0.0481,,2.4358,36.9484,1.1591,-3.2087,0.6676,0.8241,90.8498,3.1848,2.7271
2021-06-30,1.1188,0.2756,0.4006,56.1947,16.9623,16.9623,13.4487,12.3321,0.0473,,2.4332,36.9877,0.9937,-2.8424,0.591,0.7198,91.4194,1.7333,1.2814
2021-03-31,1.1853,0.264,0.3782,53.5054,13.8321,13.8321,9.8669,9.8834,0.045,,2.4127,37.3034,0.7392,-2.2778,0.4483,0.544,90.9418,2.0137,1.7242
2020-12-31,1.0095,0.2355,0.3512,52.2227,13.0547,13.0547,9.0759,9.4624,0.0437,,2.4304,37.0302,0.6724,-2.2001,0.4181,0.514,92.1358,2.5598,2.2045
2020-09-30,1.1253,0.2318,0.3472,53.0236,15.1432,15.1432,12.38,11.522,0.043,,2.333,38.5767,0.8233,-2.866,0.5168,0.6325,93.4349,1.9425,1.5402
2020-06-30,1.0288,0.234,0.3515,46.5451,6.434,6.434,1.6451,2.2328,0.038,,2.1199,42.455,0.1427,-0.4594,0.0896,0.1093,92.3427,1.7471,1.4015
2020-03-31,1.3403,0.2593,0.3663,50.9418,12.8167,12.8167,8.0816,7.5423,0.0434,,2.3801,37.8136,0.5473,-1.6815,0.3435,0.4053,92.0385,1.4512,1.1028
2019-12-31,1.2199,0.2447,0.3418,47.7514,9.8685,9.8685,6.1972,5.1701,0.0447,,2.2204,40.5335,0.4074,-1.2902,0.257,0.3077,93.4462,-0.6138,-1.0275
2019-09-30,1.1656,0.2433,0.3423,61.3252,15.7366,15.7366,8.0572,8.5939,0.0245,,1.2739,70.6475,0.3782,-1.177,0.2339,0.2862,93.0168,6.0275,5.7429
2019-06-30,1.0143,0.545,1.4102,67.6763,23.7102,23.7102,17.354,12.8811,0.0641,,2.3699,37.977,3.1146,-2.9034,0.8917,1.4172,26.6483,0.1191,-0.3798
2019-03-31,1.034,0.5552,1.4352,65.4341,22.5915,22.5915,16.2331,12.7221,0.0599,,2.314,38.8938,2.8776,-2.5864,0.8082,1.28,26.3633,1.4538,1.105
2018-12-31,1.0329,0.545,1.3928,64.4462,18.9637,18.9637,12.9885,8.5418,0.0666,,2.5274,35.6094,1.9904,-1.7944,0.6298,0.9055,26.5022,2.7797,2.4239
2018-09-30,1.0344,0.5299,1.3139,69.1008,26.0196,26.0196,20.9801,20.5639,0.062,,2.6664,33.754,4.4552,-4.3934,1.3442,2.0942,26.3966,0.9914,0.6509
2018-06-30,1.0876,0.5145,1.2144,68.2483,22.8931,22.8931,17.4738,13.0909,0.0677,,2.6264,34.2669,2.9315,-3.2226,0.9572,1.4234,25.4063,1.3956,1.0262
2018-03-31,1.0637,0.5022,1.143,68.2524,19.6446,19.6446,15.3789,11.4971,0.0616,,2.7594,32.6162,2.3573,-2.658,0.7563,1.1734,25.9494,1.778,1.5045
2017-12-31,1.1279,0.5349,1.3353,51.7129,14.1878,14.1878,10.2467,22.9511,0.0811,,3.4922,25.7716,6.3125,-6.3846,1.9257,2.9363,24.9104,0.9771,0.6867
2017-09-30,1.1365,0.5587,1.4232,52.4613,16.6012,16.6012,12.9034,10.6593,0.0846,,3.5055,25.674,3.2033,-2.7849,0.9637,1.4136,23.2734,0.5717,0.2756
2017-06-30,1.199,0.5815,1.5244,51.2441,13.7026,13.7026,8.8671,6.9535,0.0959,,3.3393,26.9515,2.411,-1.9001,0.7218,1.0089,19.6952,-0.1724,-0.2125
2017-03-31,1.1464,0.5947,1.6259,50.4289,11.4127,11.4127,7.0975,5.3071,0.0923,,3.3814,26.6159,1.8412,-1.3305,0.5317,0.7462,18.8606,1.9181,1.6166
2016-12-31,1.0926,0.6052,1.7381,95.5485,33.935,30.9287,27.3139,17.1732,0.0409,,1.5855,56.763,2.0765,-1.403,0.5412,0.8198,18.2628,3.1954,3.0483
2016-11-30,1.1652,0.6064,1.7708,50.2684,11.177,11.177,5.7518,5.2507,0.0931,,3.4246,26.2805,1.8779,-1.2716,0.5203,0.7392,18.4008,-1.1209,-0.9987
2016-09-30,,,,50.6264,12.6474,12.6474,8.0099,5.8316,,,,,,,,,,1.3726,0.9769
2016-08-31,1.158,0.5962,1.6535,50.7579,12.8906,12.8906,12.8263,9.0573,0.0918,,3.1888,28.2235,3.1825,-2.2248,0.9031,1.2851,18.9038,-0.6634,-0.5099
2016-06-30,,,,51.7147,7.2582,7.2582,7.9665,7.3854,,,,,,,,,,1.6685,1.2478
2016-05-31,,,,,,,,,,,,,,,,,,-1.6,-1.4127
2016-03-31,,,,60.3699,15.1013,15.1013,13.2182,9.5665,,,,,,,,,,1.6,1.4127
2016-02-29,1.1813,0.6523,2.1664,61.9484,15.8551,15.8551,14.0596,10.1569,0.1447,,3.7686,23.8816,7.6528,-5.8344,1.5516,2.6606,7.3709,6.7457,6.3036
2015-11-30,1.1712,0.6741,2.8085,62.5438,17.0506,17.0506,15.2739,10.9048,0.1356,,3.4276,26.2572,8.9707,-6.308,1.5592,2.9233,7.159,-0.4313,-0.5808
2015-08-31,1.1493,0.6781,2.4955,63.5861,18.3991,18.3991,16.7831,11.5714,0.1368,,3.4807,25.8566,10.1454,-6.7755,1.7002,3.2658,7.0614,3.9147,3.7861
2015-05-31,,,,,,,,,,,,,,,,,,-2.5784,-2.1569
2015-02-28,1.282,0.6215,2.1827,62.3667,15.732,15.732,13.887,9.409,0.1655,44.7924,3.8779,23.2083,7.3612,-6.9499,1.725,2.7864,7.0844,2.5784,2.1569
2014-11-30,1.2083,0.6032,2.0854,63.0289,17.7808,17.7808,16.4804,10.7245,0.1535,32.2165,3.5283,25.5083,8.3401,-8.4885,1.8772,3.3092,7.6251,2.1376,2.0242
2014-08-31,1.2705,0.5647,1.9357,63.1379,17.6478,17.6478,16.2549,10.6918,0.1624,45.908,3.3987,26.4804,7.8872,-11.0353,1.9458,3.4333,7.9095,-0.4625,-0.5948
2014-05-31,,,,,,,,,,,,,,,,,,-2.1703,-1.7473
2014-02-28,2.2286,0.4977,1.2,62.2133,15.7824,15.7824,13.5904,8.9417,0.1784,31.8437,3.5078,25.6569,4.7575,-36.2892,1.7398,2.3898,8.8173,2.1703,1.7473
2013-11-30,1.3085,0.4282,1.1703,62.9141,17.6476,17.6476,17.2159,11.6534,0.1593,26.4652,3.2279,27.8819,6.4836,-37.8512,2.0057,3.707,8.5642,2.9872,2.8404
2013-08-31,1.5219,0.4537,1.163,63.3555,17.0536,17.0536,16.3325,10.2659,0.1799,34.5582,3.3188,27.1183,5.9524,-31.1607,2.0491,3.252,8.2603,-0.1561,-0.2924
2013-05-31,,,,,,,,,,,,,,,,,,-1.3072,-0.8283
2013-02-28,1.702,0.4074,0.8737,62.4248,15.6846,15.6846,14.9024,10.1015,0.1881,19.1616,3.4621,25.9961,4.8873,-35.0191,2.0419,2.8964,8.373,1.3072,0.8283
2012-11-30,1.4361,0.3614,0.7949,64.2728,19.8088,19.8088,17.6981,11.925,0.1716,14.8631,3.1947,28.1718,5.4823,-74.7068,2.1982,3.5011,8.7317,0.3543,0.1956
2012-08-31,1.2782,0.182,0.4226,65.3743,13.6354,13.6354,13.3708,7.9072,0.2104,15.9195,3.262,27.5902,4.2214,21.0335,1.9306,3.4531,8.1389,0.4341,0.2492
2012-05-31,,,,,,,,,,,,,,,,,,1.4346,1.8841
2012-02-29,1.4973,0.1151,0.3482,63.5982,17.3086,17.3086,17.0593,10.8558,0.2039,15.6881,3.3942,26.5158,4.8043,22.8493,2.5102,4.2514,8.704,-1.4346,-1.8841
2011-11-30,1.4743,0.1357,0.3995,64.9521,18.2053,18.2053,17.7116,11.5326,0.2029,15.7702,3.2414,27.7661,5.2673,26.9307,2.6067,4.5523,8.2561,1.7569,1.6093
2011-08-31,1.5424,0.1787,0.5258,64.7115,20.0103,20.0103,19.7181,11.7866,0.1999,18.3218,3.0416,29.59,5.4867,34.1236,2.6548,4.5065,8.3412,-3.7478,-3.823
2011-05-31,,,,,,,,,,,,,,,,,,-4.5415,-4.064
2011-02-28,1.268,0.1956,0.46,63.116,17.1346,17.1346,16.5465,10.4713,0.1495,17.1174,3.2948,27.3154,4.4017,43.2974,1.7872,3.5409,7.7395,4.5415,4.064
2010-11-30,1.5325,0.1687,0.5274,65.232,18.7459,18.7459,18.6947,12.0636,0.2157,19.9309,2.9514,30.4937,5.846,27.946,2.8382,4.8598,6.086,0.2705,0.103
2010-08-31,1.5851,0.2036,0.4938,65.6833,18.6548,18.6548,17.9042,11.2165,0.2306,22.4396,2.9014,31.0194,5.7739,36.6144,2.8198,4.5986,5.8489,-0.6496,-0.8039
2010-05-31,,,,,,,,,,,,,,,,,,-1.9253,-1.7043
2010-02-28,1.6608,0.2453,0.4843,63.3151,18.5301,18.5301,17.822,12.1598,0.2013,12.0371,3.2494,27.6972,5.367,32.176,2.5625,4.0502,5.7918,1.9253,1.7043
