Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2019-12-31,1.8325,0.5935,1.6263,100.0,35.1003,35.1003,42.5277,35.0704,0.156,1.9875,45.283,19.7371,109.8499,5.4715,8.0238,143.2504,23.3753,21.478
2019-09-30,1.8191,0.5893,1.5999,100.0,47.0238,47.0238,46.8849,38.6905,0.235,2.8188,31.9286,32.7676,180.3885,9.0926,13.4576,141.4043,44.015,42.0184
2019-06-30,1.5782,0.6224,1.8323,100.0,32.3896,32.3896,31.3507,25.4286,0.1791,1.9513,46.1221,18.4473,278.9174,4.5548,6.965,124.0968,41.1243,39.0031
2019-03-31,1.2692,0.5596,1.4104,100.0,19.5982,19.5982,34.1206,26.9651,0.1268,1.9028,47.3,11.0629,39.6373,3.4204,4.8726,156.4975,3.3013,0.8584
2018-12-31,2.3648,0.5277,1.1172,100.0,35.5742,35.5742,19.6701,20.1058,0.1416,2.1097,42.6611,7.3534,17.2267,2.8474,3.4731,192.5184,22.0819,20.3321
2018-09-30,2.409,0.4974,0.9896,100.0,46.3395,46.3395,46.1951,36.4405,0.199,2.8207,31.9066,17.7556,35.415,7.2506,8.9241,213.4345,41.9192,39.3043
2018-06-30,1.9212,0.4609,0.9456,100.0,34.5208,34.5208,34.2098,27.6506,0.1398,2.0623,43.6401,9.3386,17.9138,3.8662,5.0341,219.2578,34.1611,31.983
2018-03-31,2.1372,0.4663,0.9622,100.0,24.9317,24.9317,25.7172,20.7309,0.117,1.9133,47.0386,5.7068,10.5722,2.4262,3.0458,220.4515,13.0068,10.3445
2017-12-31,2.5829,0.4719,0.9568,98.5732,35.1935,35.1935,33.5863,-19.8081,0.1101,2.3013,39.1079,-4.9305,-8.7492,-2.1815,-2.6036,232.3197,23.5183,-27.236
2017-09-30,2.5176,0.4042,0.7483,98.7781,47.4016,47.4016,46.6133,38.7997,0.1719,3.084,29.1831,13.3602,21.6921,6.671,7.96,248.8212,37.8068,56.1662
2017-06-30,2.2019,0.3954,0.7316,97.7708,29.5336,29.5336,28.537,23.8121,0.1289,2.4578,36.6183,6.2142,9.9253,3.0702,3.7571,236.249,24.3922,38.9096
2017-03-31,2.1513,0.4034,0.7662,96.6768,23.0,23.0,21.8074,18.832,0.11,2.5897,34.7535,4.2144,7.0566,2.0716,2.5145,219.8255,7.6086,19.7208
2016-12-31,1.8895,0.387,0.7298,97.498,33.6416,33.6416,32.4654,28.6967,0.1184,2.7304,32.9626,6.8626,12.4126,3.397,4.207,199.6451,21.8074,20.7762
2016-09-30,2.0074,0.3943,0.7491,97.25,22.5773,22.5773,21.6102,13.7112,0.1842,3.3396,26.9493,5.1621,9.4653,2.5258,3.1266,198.6216,30.46,29.3681
2016-06-30,2.6767,0.4389,0.7823,95.067,28.6555,28.6555,27.096,22.7175,0.1298,2.6001,34.6138,6.2604,15.1524,2.9493,3.5127,187.4511,20.4349,19.226
2016-03-31,2.4476,0.4112,0.6983,94.0102,25.6186,25.6186,21.437,17.4303,0.1172,2.5061,35.9117,4.1362,10.5605,2.0422,2.4355,182.3677,6.8774,5.815
2015-12-31,2.4687,0.4118,0.7002,93.9693,32.8951,32.8951,30.8266,25.2135,0.1148,3.1,29.0327,5.7333,15.502,2.8947,3.3722,177.2851,18.6508,17.7567
2015-09-30,2.716,0.3887,0.6358,94.9847,47.9779,47.9779,46.9293,38.5682,0.1868,3.4843,25.83,14.035,40.747,7.2028,8.5799,169.9271,25.9281,25.0722
2015-06-30,2.4304,0.3869,0.631,91.7781,29.7462,29.7462,28.4326,22.6729,0.1339,2.5626,35.1203,6.0415,17.5566,3.0365,3.7042,167.3668,13.5255,12.5012
2015-03-31,3.5036,0.3807,0.6146,90.8481,23.5764,23.5764,22.1244,18.1088,0.1093,2.6044,34.5575,3.8624,11.0373,1.9791,2.3921,166.4922,3.9878,3.3912
2014-12-31,3.709,0.3086,0.4507,91.0107,31.4585,31.4585,30.0007,24.5547,0.1246,2.8578,31.4932,5.2743,15.5511,3.0589,3.6465,164.9567,14.2452,13.476
2014-09-30,4.5961,0.3081,0.4495,92.3667,46.6316,46.6316,46.0282,37.4495,0.1868,3.3625,26.7656,12.1635,34.5476,6.9957,8.4165,166.8057,24.3475,23.807
2014-06-30,5.6452,0.1841,0.231,88.671,34.5179,34.5179,33.7057,27.1453,0.1831,2.5247,35.6484,7.3677,11.6654,4.9693,6.0111,149.1969,13.0335,12.4238
2014-03-31,5.4899,0.196,0.2573,85.6663,26.7222,26.7222,25.3412,20.1741,0.1518,2.6178,34.3795,4.5942,7.4606,3.063,3.6938,137.8868,3.3386,2.7778
2013-12-31,5.4141,0.2021,0.2753,86.5132,32.4982,32.4982,29.2111,24.5321,0.1476,2.8755,31.299,5.4717,9.1726,3.6199,4.3656,132.859,10.9381,10.402
2013-09-30,4.1017,0.2165,0.3605,87.6278,46.1208,46.1208,44.9513,36.6971,0.2173,3.2141,28.0017,13.0223,23.1607,7.9745,10.2027,125.2766,18.0706,17.6957
2013-06-30,3.9099,0.2313,0.3918,82.3607,33.021,33.021,31.8739,26.0276,0.1703,2.588,34.7763,7.4678,14.2617,4.4332,5.7403,113.7564,11.3351,10.928
2013-03-31,3.7565,0.19,0.3664,77.5465,23.7969,23.7969,22.3072,18.761,0.1899,2.7596,32.6131,6.1213,7.4086,3.5636,4.9584,79.721,3.5658,3.2728
2012-12-31,3.8874,0.1938,0.3739,78.9281,31.4381,31.4381,29.9017,24.2444,0.1812,3.2397,27.7801,7.4313,9.1465,4.408,5.9912,78.1411,9.6105,9.2968
2012-09-30,3.6369,0.2076,0.4058,81.8433,44.2822,44.2822,42.8512,34.9635,0.2744,3.4556,26.0445,16.769,20.9221,9.6493,13.2881,71.751,13.196,12.9899
2012-06-30,3.3501,0.2426,0.4941,75.6838,34.547,34.547,33.5916,26.557,0.2444,3.0889,29.1363,12.0451,15.8609,6.496,9.1228,58.7614,8.4339,8.1458
2012-03-31,3.2576,0.2658,0.5562,71.6597,23.2858,23.2858,22.0772,17.5436,0.2037,3.1958,28.1616,7.0154,9.7752,3.57,5.1505,52.0497,3.5519,3.2852
2011-12-31,2.7734,0.0292,0.2234,73.1448,30.6607,30.6607,30.1441,22.7817,0.2495,3.7465,24.0225,8.7774,12.0873,5.6906,8.5213,51.6937,5.4926,5.1597
2011-09-30,2.4397,0.0335,0.2406,75.7258,42.4268,42.4268,42.1153,32.3168,0.3808,4.2069,21.3935,19.7836,28.3258,12.3936,19.121,48.0144,10.935,10.7071
2011-06-30,2.1101,0.0425,0.289,67.9438,29.4462,29.4462,28.7101,23.2488,0.3282,3.4314,26.2282,12.8807,20.8161,7.6271,12.3338,39.9764,4.3748,4.1829
2011-03-31,1.9377,0.0515,0.3336,62.4979,19.0356,19.0356,17.384,12.9479,0.264,3.6459,24.6849,6.0318,10.7837,3.3932,5.7214,34.7339,5.3992,5.2374
2010-12-31,4.1545,0.208,0.2627,65.418,25.8384,25.8384,24.737,18.5596,0.2517,4.5025,19.9891,7.451,12.6223,4.6495,5.9011,36.8969,3.4292,3.2723
2010-09-30,3.6341,0.2235,0.2879,66.502,33.6178,33.6178,31.812,22.2589,0.3647,4.024,22.3658,13.7178,23.8859,8.1761,10.6522,33.3483,6.0725,5.9875
2010-06-30,3.3443,0.2551,0.3727,58.0183,22.5632,22.5632,21.6136,14.9793,0.3138,3.6886,24.3994,8.2772,15.8805,4.6855,6.1659,28.6127,3.6845,3.5783
2010-03-31,4.2975,0.2672,0.4242,54.6063,15.0428,15.0428,13.8311,9.219,0.2654,4.4106,20.4053,4.0919,6.5203,2.4471,2.9985,27.7588,2.0585,1.9635
2009-12-31,2.5025,0.0265,0.1482,57.8103,21.7559,21.7558,19.961,14.4819,0.2954,4.5656,19.7125,5.9363,9.8203,4.2773,5.779,28.9952,2.9754,2.8698
2009-09-30,1.9899,0.0401,0.2255,59.3992,27.4759,27.4759,26.5643,43.6567,0.4066,4.3014,20.9232,26.5437,47.4711,17.7505,25.4791,27.4316,3.8463,3.8143
2009-06-30,1.5364,0.0647,0.4206,50.5578,18.1162,18.1162,16.4761,11.0993,0.4046,4.0237,22.3673,7.9074,21.1265,4.4903,7.3959,20.1314,1.8925,1.7908
2009-03-31,1.3077,0.0857,0.5286,45.0874,9.272,9.272,8.7857,5.4156,0.3479,4.4112,20.4027,3.551,11.9923,1.8842,3.2466,16.9245,1.5775,1.5118
