Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,inventory-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-12-31,3.9564,0.1004,0.1755,45.32,19.6402,19.6402,19.363,14.4854,0.3728,0.5428,1.6734,53.7824,7.7643,7.7643,5.3995,6.9844,5.5416,0.5227,0.451
2022-09-30,3.9816,0.1135,0.1756,45.8555,21.0386,21.0386,20.8222,15.7901,0.3895,0.5816,1.6229,55.4561,9.0029,9.0029,6.1503,7.9812,5.5193,0.4519,0.374
2022-06-30,3.7134,0.0889,0.1589,46.531,21.5563,21.5563,21.4045,16.1419,0.3873,0.5711,1.6112,55.8591,9.032,9.032,6.2518,8.2294,5.5313,0.262,0.1868
2022-03-31,4.0698,0.095,0.1162,46.5524,21.0082,21.0082,20.8732,15.8207,0.3815,0.569,1.5902,56.5953,8.5805,8.5805,6.0358,7.765,5.4586,0.3982,0.3409
2021-12-31,4.1873,0.0979,0.1282,46.5339,19.641,19.641,19.4909,15.0914,0.3564,0.5376,1.7018,52.8838,7.5998,7.5998,5.378,6.8561,5.2865,0.2713,0.1999
2021-09-30,4.1816,0.1002,0.1231,46.339,20.4864,20.4864,20.3384,15.6672,0.3681,0.5952,1.637,54.9775,8.2133,8.2133,5.7667,7.3907,5.1545,0.2896,0.2108
2021-06-30,4.1607,0.1125,0.1406,46.4748,21.0785,21.0785,20.906,15.8984,0.3619,0.6077,1.6588,54.2555,8.3206,8.3206,5.7529,7.3849,5.0127,0.2968,0.2423
2021-03-31,3.9537,0.1158,0.1453,45.4058,19.7812,19.7812,19.6119,14.8624,0.3478,0.5927,1.6651,54.0508,7.5573,7.5573,5.1689,6.6821,4.8513,0.4767,0.4246
2020-12-31,4.0796,0.1178,0.1482,45.567,19.4698,19.4698,19.3078,14.4404,0.3425,0.5527,1.765,50.9912,7.1747,7.1747,4.9461,6.3295,4.7603,0.5585,0.4844
2020-09-30,4.3892,0.1123,0.1404,45.3265,20.5264,20.5264,20.3495,15.6725,0.344,0.5755,1.6936,53.1416,7.676,7.676,5.3911,6.8141,5.0267,0.5,0.4482
2020-06-30,4.1285,0.127,0.1455,44.5063,20.941,20.941,20.7886,15.8317,0.3694,0.5975,1.7119,52.5746,8.5843,8.5843,5.8479,7.4937,4.8521,0.4362,0.3698
2020-03-31,4.2459,0.1449,0.1713,46.5838,19.8464,19.8464,19.6928,14.8208,0.3474,0.5427,1.6393,54.902,7.6263,7.6263,5.1491,6.5214,4.6378,0.4191,0.3379
2019-12-31,4.5111,0.1137,0.1294,46.8635,18.7094,18.7094,18.5136,13.9948,0.336,0.4966,1.7214,52.2844,6.7039,6.7039,4.7028,5.9416,4.6429,0.4394,0.3341
2019-09-30,4.5051,0.146,0.1721,47.212,20.4409,20.4409,20.1871,15.4811,0.3616,0.5374,1.6874,53.337,8.257,8.257,5.5975,7.0516,4.5084,0.4482,0.3441
2019-06-30,4.6757,0.1656,0.1997,46.8576,20.0965,20.0965,19.8334,14.9518,0.3643,0.5404,1.6692,53.9184,8.1719,8.1719,5.4467,6.8184,4.3664,0.2219,0.106
2019-03-31,4.308,0.1682,0.204,47.7125,19.9649,19.9649,19.667,14.8247,0.3585,0.5291,1.6511,54.51,8.0969,8.0969,5.3152,6.7354,4.187,0.3576,0.2654
2018-12-31,5.2954,0.1775,0.2171,47.7265,18.951,18.951,18.6587,13.7058,0.3708,0.5035,1.7242,52.198,7.3305,7.3305,5.082,6.0292,4.0271,0.3103,0.1744
2018-09-30,5.3485,0.1434,0.1684,48.1169,20.4954,20.4954,20.2688,15.4399,0.4007,0.5558,1.6567,54.3249,8.5334,8.5334,6.1868,7.3101,4.0333,0.3213,0.2604
2018-06-30,5.6186,0.1595,0.1909,48.7184,21.2162,21.2162,20.9717,16.6575,0.409,0.5589,1.7281,52.0806,9.4853,9.4853,6.8127,7.9725,3.8798,0.265,0.2214
2018-03-31,5.1124,0.1529,0.1865,48.7097,19.7757,19.7757,19.5564,14.6989,0.3914,0.5359,1.722,52.2635,8.0249,8.0249,5.7532,6.7982,3.7749,0.2774,0.2273
2017-12-31,5.5148,0.1642,0.1979,48.8011,18.6771,18.6771,18.4474,14.0009,0.374,0.5099,1.7909,50.2545,7.2679,7.2679,5.2362,6.0744,3.6456,0.2221,0.1601
2017-09-30,5.3557,0.1757,0.2171,49.0731,20.1713,20.1713,19.9506,12.6324,0.3904,0.551,1.7921,50.2198,7.0621,7.0621,4.9318,5.8211,3.5254,0.2848,0.2432
2017-06-30,5.4715,0.1797,0.2234,49.7994,21.177,21.177,20.9898,13.2769,0.3933,0.5391,1.828,49.2332,7.4768,7.4768,5.222,6.1334,3.4577,0.1444,0.086
2017-03-31,4.8991,0.1516,0.1842,49.4416,20.2825,20.2825,20.1298,12.809,0.376,0.5258,1.823,49.3681,6.772,6.772,4.8163,5.7454,3.4254,0.3634,0.3304
2016-12-31,6.2416,0.1641,0.2017,49.7837,19.2531,19.2531,19.0738,12.111,0.3552,0.4794,1.8969,47.4449,5.9387,5.9387,4.3014,4.9641,3.3426,0.2298,0.1856
2016-09-30,5.3695,0.1846,0.2331,49.3337,20.0276,20.0276,19.8598,12.5259,0.371,0.5309,1.8632,48.3042,6.6464,6.6464,4.6476,5.4192,3.303,0.2307,0.1067
2016-06-30,4.3555,0.1625,0.2302,49.4528,20.6251,20.6251,20.487,12.9646,0.3758,0.5205,1.8876,47.6789,7.039,7.039,4.8719,5.8954,3.2327,0.1504,0.052
2016-03-31,4.3995,0.1659,0.2031,49.8125,20.3912,20.3912,20.2595,12.7901,0.3734,0.5131,1.8495,48.6608,6.9269,6.9269,4.7753,5.7777,3.1534,0.288,0.2382
2015-12-31,4.4612,0.144,0.2026,49.9063,19.4176,19.4176,19.3199,12.1307,0.3644,0.5062,1.9702,45.68,6.2146,6.2146,4.4203,5.3199,3.1102,0.2504,0.1957
2015-09-30,4.5427,0.133,0.1766,50.4622,22.1059,22.1059,22.025,13.7145,0.3989,0.5582,1.8532,48.5656,7.6532,7.6532,5.4701,6.6356,3.0787,0.2445,0.1941
2015-06-30,4.1943,0.1243,0.1871,50.318,22.6325,22.6325,22.5589,14.0663,0.4022,0.5655,1.8559,48.4939,7.9568,7.9568,5.6574,6.9677,3.0398,0.1431,0.0708
2015-03-31,3.3084,,0.0671,50.7753,21.3749,21.3749,21.3478,13.3855,0.3933,0.5407,1.8295,49.195,6.8502,6.8502,5.2644,6.8502,3.1685,0.3043,0.2329
2014-12-31,4.2181,,0.047,50.479,20.4071,20.4071,20.3852,12.7817,0.3926,0.5277,2.0045,44.898,6.1816,6.1816,5.0185,6.1816,3.2366,0.28,0.2056
2014-09-30,3.9701,,0.0552,50.8448,21.7035,21.7035,21.7154,13.5922,0.4133,0.5764,1.878,47.9233,7.0107,7.0107,5.618,7.0107,3.2073,0.1852,0.1102
2014-06-30,4.4266,,0.0375,50.8104,21.7748,21.7748,21.768,13.7392,0.4161,0.5707,1.8911,47.5923,6.9864,6.9864,5.7168,6.9864,3.1475,0.1338,0.0273
2014-03-31,4.8934,,,51.1669,20.4051,20.4051,20.4044,12.7702,0.4048,0.5391,1.8524,48.5867,6.2173,6.2173,5.1698,6.2173,3.0347,0.2408,0.1879
2013-12-31,5.8727,,,50.5615,19.3096,19.3096,19.3268,12.1939,0.392,0.5131,1.964,45.8241,5.5976,5.5976,4.7803,5.5976,2.9868,0.1694,0.0682
2013-09-30,5.5354,,,51.6522,21.9647,21.9647,21.9755,13.9034,0.4166,0.549,1.8923,47.5624,6.8214,6.8214,5.7925,6.8214,2.9481,0.1703,0.0836
2013-06-30,5.9512,,,52.2326,22.6776,22.6776,22.697,14.2767,0.4252,0.5584,1.942,46.3436,7.0929,7.0929,6.0704,7.0929,2.8735,0.09,0.0305
2013-03-31,5.44,,,52.3213,21.6735,21.6735,21.7247,13.5241,0.4145,0.5488,1.9256,46.7379,6.6458,6.6458,5.6057,6.6458,2.7653,0.2692,0.1781
2012-12-31,6.3018,,,51.6116,20.8712,20.8712,20.8853,13.0364,0.417,0.5122,2.0347,44.2324,6.3265,6.3265,5.4364,6.3265,2.6307,0.1804,0.1018
2012-09-30,6.587,,,51.6306,21.8944,21.8944,21.9089,13.6211,0.4181,0.5744,1.9526,46.0927,6.5682,6.5682,5.6946,6.5682,2.8085,0.1659,0.1028
2012-06-30,6.5462,,,51.5786,22.226,22.226,22.2439,13.953,0.4349,0.5881,2.0123,44.7258,7.0152,7.0152,6.0681,7.0152,2.7028,0.0979,0.0602
2012-03-31,5.7147,,,51.2667,20.944,20.944,20.9565,13.0313,0.424,0.5783,1.9874,45.2861,6.5105,6.5105,5.5254,6.5105,2.599,0.2226,0.1767
2011-12-31,6.5816,,,51.186,20.151,20.151,20.1731,12.5353,0.4141,0.5272,2.0609,43.6705,5.9954,5.9954,5.1914,5.9954,2.4707,0.1256,0.0802
2011-09-30,5.5621,,,51.9278,21.359,21.359,21.372,13.3194,0.4402,0.5652,2.0127,44.7157,6.8708,6.8708,5.8629,6.8708,2.3862,0.157,0.098
2011-06-30,5.7331,,,52.19,21.3909,21.3909,21.4017,13.4114,0.4436,0.5512,1.9646,45.8119,6.9498,6.9498,5.9494,6.9498,2.2944,0.0454,-0.0122
